transaction_id,transaction_date,customer_id,product_id,product_name,category,quantity,unit_price,discount,region,sales_channel,payment_method
TXN1000686,2023-10-16,CUST002146,P3001,Coffee Maker,Home & Kitchen,4,119.38,0.05,Midwest,Retail Store,Credit Card
TXN1000687,2023-08-31,CUST008380,P6001,Commercial Printer,Office Supplies,3,416.73,0.1,Northeast,Online,PayPal
TXN1000688,2025-09-06,CUST014888,P4003,Travel Backpack,Apparel,6,110.38,0.0,Northeast,Retail Store,Credit Card
TXN1000689,2025-10-29,CUST012889,P3003,Cookware Set,Home & Kitchen,4,226.39,0.15,South,Retail Store,Credit Card
TXN1000690,2024-03-07,CUST008970,P2001,Office Chair,Furniture,4,203.36,0.0,South,Wholesale,Debit Card
TXN1000691,2023-01-30,CUST005205,P5003,Security Monitoring Plan,Software,5,158.37,0.0,Northeast,Partner,PayPal
TXN1000692,2025-04-02,CUST011862,P1004,4K Monitor,Electronics,1,378.95,0.2,South,Retail Store,PayPal
TXN1000693,2022-10-16,CUST004786,P2001,Office Chair,Furniture,2,261.77,0.05,West,Wholesale,PayPal
TXN1000694,2023-12-24,CUST013882,P5003,Security Monitoring Plan,Software,3,167.93,0.0,Northeast,Online,Credit Card
TXN1000695,2025-12-25,CUST001284,P3002,Air Fryer,Home & Kitchen,1,139.78,0.05,Midwest,Retail Store,Debit Card
TXN1000696,2025-07-27,CUST015554,P4003,Travel Backpack,Apparel,3,105.92,0.2,South,Wholesale,Credit Card
TXN1000697,2025-10-13,CUST010842,P4001,Running Shoes,Apparel,6,133.68,0.0,South,Retail Store,PayPal
TXN1000698,2022-06-18,CUST004731,P4002,Performance Jacket,Apparel,1,184.65,0.1,South,Retail Store,Debit Card
TXN1000699,2023-11-21,CUST007803,P2001,Office Chair,Furniture,2,258.67,0.0,International,Wholesale,PayPal
TXN1000700,2025-02-06,CUST006648,P1004,4K Monitor,Electronics,1,320.96,0.05,West,Wholesale,Credit Card
TXN1000701,2022-09-11,CUST004869,P2001,Office Chair,Furniture,5,216.44,0.0,Midwest,Retail Store,PayPal
TXN1000702,2025-02-05,CUST007697,P1003,Smartphone Max,Electronics,1,937.17,0.05,International,Online,Credit Card
TXN1000703,2023-06-09,CUST001245,P5002,Analytics Platform License,Software,5,226.74,0.0,South,Retail Store,ACH
TXN1000704,2025-08-14,CUST005938,P2001,Office Chair,Furniture,6,215.15,0.05,West,Inside Sales,ACH
TXN1000705,2023-09-28,CUST014792,P3003,Cookware Set,Home & Kitchen,2,233.58,0.15,Northeast,Inside Sales,Invoice
TXN1000706,2023-01-01,CUST003490,P5001,Project Management Suite,Software,1,31.92,0.0,Northeast,Wholesale,Credit Card
TXN1000707,2025-09-26,CUST014009,P5001,Project Management Suite,Software,1,35.34,0.0,Midwest,Online,Credit Card
TXN1000708,2024-11-22,CUST010131,P3001,Coffee Maker,Home & Kitchen,3,119.98,0.3,West,Inside Sales,Credit Card
TXN1000709,2023-11-22,CUST006996,P3002,Air Fryer,Home & Kitchen,1,130.06,0.2,Midwest,Retail Store,Credit Card
TXN1000710,2025-11-20,CUST004154,P6002,Desk Organizer Set,Office Supplies,2,36.23,0.0,South,Retail Store,Credit Card
TXN1000711,2024-06-24,CUST001210,P4002,Performance Jacket,Apparel,3,198.43,0.0,West,Wholesale,PayPal
TXN1000712,2024-06-02,CUST013417,P5001,Project Management Suite,Software,1,38.91,0.0,South,Online,Credit Card
TXN1000713,2023-07-08,CUST008713,P5003,Security Monitoring Plan,Software,6,144.57,0.0,South,Online,Invoice
TXN1000714,2025-05-29,CUST012910,P5001,Project Management Suite,Software,1,37.83,0.0,Northeast,Online,ACH
TXN1000715,2024-05-30,CUST008788,P1003,Smartphone Max,Electronics,1,918.19,0.0,West,Wholesale,Credit Card
TXN1000716,2024-07-22,CUST012621,P3003,Cookware Set,Home & Kitchen,4,248.13,0.0,Northeast,Retail Store,Credit Card
TXN1000717,2025-10-22,CUST005725,P1002,Wireless Headphones,Electronics,4,127.07,0.1,West,Wholesale,Debit Card
TXN1000718,2023-02-08,CUST006929,P4002,Performance Jacket,Apparel,4,203.32,0.0,South,Retail Store,Credit Card
TXN1000719,2025-03-19,CUST004245,P6001,Commercial Printer,Office Supplies,2,482.77,0.0,South,Online,Debit Card
TXN1000720,2025-04-22,CUST009164,P3002,Air Fryer,Home & Kitchen,2,138.68,0.1,Northeast,Online,PayPal
TXN1000721,2022-04-26,CUST013905,P3001,Coffee Maker,Home & Kitchen,1,116.73,0.0,South,Online,Debit Card
TXN1000722,2024-12-02,CUST005479,P1001,Laptop Pro 14,Electronics,2,1232.82,0.05,South,Retail Store,Credit Card
TXN1000723,2025-05-23,CUST011708,P6001,Commercial Printer,Office Supplies,2,446.09,0.2,West,Online,Debit Card
TXN1000724,2024-03-11,CUST005297,P1002,Wireless Headphones,Electronics,2,140.0,0.05,International,Online,Credit Card
TXN1000725,2022-07-07,CUST011845,P1001,Laptop Pro 14,Electronics,2,1129.61,0.0,Northeast,Retail Store,Credit Card
TXN1000726,2022-05-21,CUST009144,P1004,4K Monitor,Electronics,1,323.48,0.05,Northeast,Online,Invoice
TXN1000727,2022-02-15,CUST014937,P1001,Laptop Pro 14,Electronics,2,1253.86,0.1,West,Partner,Credit Card
TXN1000728,2023-07-15,CUST004529,P3001,Coffee Maker,Home & Kitchen,2,119.32,0.0,West,Online,PayPal
TXN1000729,2024-07-21,CUST002422,P3002,Air Fryer,Home & Kitchen,3,154.57,0.0,Midwest,Retail Store,Debit Card
TXN1000730,2024-05-06,CUST015017,P2001,Office Chair,Furniture,1,196.21,0.0,South,Retail Store,Credit Card
TXN1000731,2024-01-20,CUST002222,P1001,Laptop Pro 14,Electronics,1,1266.71,0.2,Northeast,Inside Sales,PayPal
TXN1000732,2023-09-27,CUST011535,P1002,Wireless Headphones,Electronics,2,135.18,0.15,International,Online,Debit Card
TXN1000733,2024-10-14,CUST014109,P2003,Bookshelf,Furniture,1,199.31,0.0,South,Inside Sales,Debit Card
TXN1000734,2025-08-08,CUST003635,P1001,Laptop Pro 14,Electronics,3,1349.49,0.05,South,Online,Debit Card
TXN1000735,2025-05-17,CUST004260,P4003,Travel Backpack,Apparel,1,91.52,0.0,South,Online,Debit Card
TXN1000736,2024-11-24,CUST005912,P1003,Smartphone Max,Electronics,3,932.66,0.2,Midwest,Wholesale,PayPal
TXN1000737,2023-03-22,CUST011155,P2001,Office Chair,Furniture,2,244.34,0.0,Midwest,Online,PayPal
TXN1000738,2025-10-27,CUST010507,P2003,Bookshelf,Furniture,1,194.41,0.1,West,Wholesale,Credit Card
TXN1000739,2025-07-07,CUST005801,P2003,Bookshelf,Furniture,1,187.57,0.0,Midwest,Wholesale,Credit Card
TXN1000740,2025-11-05,CUST013308,P1001,Laptop Pro 14,Electronics,4,1470.25,0.05,West,Partner,Credit Card
TXN1000741,2024-07-18,CUST006031,P1002,Wireless Headphones,Electronics,4,140.68,0.25,West,Retail Store,Invoice
TXN1000742,2023-05-27,CUST011385,P5002,Analytics Platform License,Software,1,302.19,0.0,Midwest,Retail Store,Invoice
TXN1000743,2023-11-10,CUST009217,P1001,Laptop Pro 14,Electronics,1,1497.73,0.1,South,Online,PayPal
TXN1000744,2023-05-18,CUST003747,P3002,Air Fryer,Home & Kitchen,3,145.95,0.15,South,Wholesale,Credit Card
TXN1000745,2023-06-23,CUST008747,P3002,Air Fryer,Home & Kitchen,1,125.33,0.0,Northeast,Wholesale,Debit Card
TXN1000746,2023-10-08,CUST008257,P2001,Office Chair,Furniture,2,198.61,0.1,International,Wholesale,Debit Card
TXN1000747,2025-10-20,CUST009448,P3001,Coffee Maker,Home & Kitchen,4,106.04,0.0,South,Online,Credit Card
TXN1000748,2023-12-29,CUST005425,P5001,Project Management Suite,Software,2,44.32,0.0,West,Online,PayPal
TXN1000749,2023-09-09,CUST011951,P5002,Analytics Platform License,Software,3,243.64,0.1,International,Online,Credit Card
TXN1000750,2024-08-18,CUST006087,P1004,4K Monitor,Electronics,2,340.46,0.1,South,Online,PayPal
TXN1000751,2023-03-11,CUST015473,P2001,Office Chair,Furniture,5,204.75,0.0,Northeast,Retail Store,Credit Card
TXN1000752,2022-01-17,CUST003560,P1004,4K Monitor,Electronics,2,349.1,0.1,West,Wholesale,ACH
TXN1000753,2024-12-10,CUST001446,P3002,Air Fryer,Home & Kitchen,2,142.51,0.0,Midwest,Inside Sales,ACH
TXN1000754,2023-05-26,CUST014427,P4002,Performance Jacket,Apparel,1,208.15,0.3,West,Wholesale,Credit Card
TXN1000755,2022-12-18,CUST008752,P1004,4K Monitor,Electronics,5,329.99,0.05,South,Online,PayPal
TXN1000756,2024-03-08,CUST011209,P2001,Office Chair,Furniture,1,198.98,0.25,Northeast,Online,Credit Card
TXN1000757,2022-09-18,CUST006279,P5003,Security Monitoring Plan,Software,4,130.93,0.05,West,Retail Store,Credit Card
TXN1000758,2023-02-24,CUST002344,P1001,Laptop Pro 14,Electronics,1,1342.85,0.1,International,Partner,Invoice
TXN1000759,2024-01-24,CUST012989,P3001,Coffee Maker,Home & Kitchen,2,114.43,0.2,West,Wholesale,Debit Card
TXN1000760,2025-12-05,CUST014215,P4003,Travel Backpack,Apparel,3,90.45,0.0,West,Retail Store,Credit Card
TXN1000761,2022-12-25,CUST006007,P1003,Smartphone Max,Electronics,1,947.89,0.0,South,Partner,Invoice
TXN1000762,2023-11-27,CUST015720,P1001,Laptop Pro 14,Electronics,1,1373.33,0.0,South,Wholesale,Credit Card
TXN1000763,2024-02-24,CUST010214,P1002,Wireless Headphones,Electronics,5,163.39,0.1,South,Online,PayPal
TXN1000764,2024-11-22,CUST013644,P5003,Security Monitoring Plan,Software,1,163.55,0.25,Midwest,Online,ACH
TXN1000765,2024-02-12,CUST004140,P1001,Laptop Pro 14,Electronics,1,1317.08,0.1,West,Inside Sales,Invoice
TXN1000766,2024-12-14,CUST014449,P1003,Smartphone Max,Electronics,1,973.96,0.05,South,Retail Store,Credit Card
TXN1000767,2025-07-12,CUST001601,P1001,Laptop Pro 14,Electronics,1,1328.58,0.15,South,Retail Store,Debit Card
TXN1000768,2023-03-05,CUST007609,P1002,Wireless Headphones,Electronics,4,169.12,0.05,Midwest,Online,Credit Card
TXN1000769,2025-05-31,CUST001734,P4001,Running Shoes,Apparel,2,128.18,0.05,Northeast,Retail Store,Credit Card
TXN1000770,2023-01-25,CUST001948,P1004,4K Monitor,Electronics,1,326.88,0.15,International,Online,Credit Card
TXN1000771,2025-04-19,CUST014123,P3003,Cookware Set,Home & Kitchen,1,271.8,0.0,South,Partner,Credit Card
TXN1000772,2024-08-13,CUST006318,P4001,Running Shoes,Apparel,7,134.27,0.0,International,Retail Store,Debit Card
TXN1000773,2024-05-04,CUST002978,P5002,Analytics Platform License,Software,3,234.87,0.05,Northeast,Partner,ACH
TXN1000774,2023-11-23,CUST013138,P1001,Laptop Pro 14,Electronics,5,1443.06,0.1,Midwest,Retail Store,Credit Card
TXN1000775,2024-03-27,CUST013570,P5002,Analytics Platform License,Software,2,236.49,0.15,West,Online,PayPal
TXN1000776,2022-12-15,CUST011046,P4001,Running Shoes,Apparel,2,127.62,0.2,Northeast,Inside Sales,Credit Card
TXN1000777,2023-12-30,CUST002790,P1003,Smartphone Max,Electronics,3,763.49,0.0,Midwest,Retail Store,Credit Card
TXN1000778,2024-07-03,CUST004525,P5001,Project Management Suite,Software,3,43.17,0.1,Northeast,Wholesale,PayPal
TXN1000779,2023-08-06,CUST014317,P5002,Analytics Platform License,Software,1,263.04,0.1,Northeast,Online,PayPal
TXN1000780,2023-08-07,CUST013109,P1004,4K Monitor,Electronics,2,371.05,0.0,Northeast,Online,ACH
TXN1000781,2023-06-17,CUST015695,P5003,Security Monitoring Plan,Software,3,157.94,0.25,South,Partner,ACH
TXN1000782,2025-05-03,CUST001207,P3001,Coffee Maker,Home & Kitchen,1,124.39,0.0,South,Online,Credit Card
TXN1000783,2023-08-11,CUST004936,P4001,Running Shoes,Apparel,1,136.39,0.15,International,Retail Store,Credit Card
TXN1000784,2024-05-22,CUST015237,P6002,Desk Organizer Set,Office Supplies,4,37.73,0.1,International,Inside Sales,Credit Card
TXN1000785,2025-12-02,CUST013957,P2002,Standing Desk,Furniture,1,577.09,0.1,South,Wholesale,Credit Card
TXN1000786,2022-02-28,CUST007013,P5001,Project Management Suite,Software,6,38.71,0.05,West,Retail Store,Credit Card
TXN1000787,2022-11-30,CUST008839,P2001,Office Chair,Furniture,1,203.25,0.0,West,Online,PayPal
TXN1000788,2025-10-07,CUST015584,P5001,Project Management Suite,Software,7,42.5,0.05,South,Online,PayPal
TXN1000789,2024-11-26,CUST014837,P4001,Running Shoes,Apparel,2,125.46,0.0,Northeast,Online,Credit Card
TXN1000790,2023-07-30,CUST008533,P1003,Smartphone Max,Electronics,1,835.05,0.15,West,Online,Credit Card
TXN1000791,2022-06-06,CUST014628,P2003,Bookshelf,Furniture,6,171.55,0.15,South,Online,Credit Card
TXN1000792,2024-01-27,CUST013098,P2001,Office Chair,Furniture,7,206.08,0.2,Northeast,Online,Debit Card
TXN1000793,2025-03-06,CUST004214,P1002,Wireless Headphones,Electronics,3,142.34,0.0,South,Inside Sales,Debit Card
TXN1000794,2023-10-05,CUST003423,P1001,Laptop Pro 14,Electronics,5,1274.28,0.0,Midwest,Inside Sales,Credit Card
TXN1000795,2025-06-12,CUST013640,P2002,Standing Desk,Furniture,1,653.18,0.1,South,Online,ACH
TXN1000796,2023-03-19,CUST002753,P1001,Laptop Pro 14,Electronics,1,1135.55,0.0,South,Online,Credit Card
TXN1000797,2023-12-27,CUST013788,P1003,Smartphone Max,Electronics,4,940.27,0.0,Northeast,Partner,PayPal
TXN1000798,2022-06-07,CUST011086,P4003,Travel Backpack,Apparel,1,102.7,0.1,Northeast,Online,ACH
TXN1000799,2024-02-19,CUST009645,P4003,Travel Backpack,Apparel,1,107.63,0.1,West,Retail Store,Credit Card
TXN1000800,2025-07-07,CUST003692,P4003,Travel Backpack,Apparel,4,96.4,0.0,West,Retail Store,Invoice
TXN1000801,2022-09-06,CUST013329,P2001,Office Chair,Furniture,1,223.89,0.0,West,Online,Debit Card
TXN1000802,2024-07-05,CUST015115,P5002,Analytics Platform License,Software,4,225.77,0.2,South,Wholesale,PayPal
TXN1000803,2023-04-28,CUST008662,P4001,Running Shoes,Apparel,2,130.89,0.15,South,Online,Invoice
TXN1000804,2023-06-26,CUST015223,P1002,Wireless Headphones,Electronics,1,156.75,0.0,South,Inside Sales,Credit Card
TXN1000805,2022-01-17,CUST001619,P1003,Smartphone Max,Electronics,1,932.24,0.0,South,Online,ACH
TXN1000806,2024-03-05,CUST005553,P4002,Performance Jacket,Apparel,4,198.58,0.0,International,Online,Credit Card
TXN1000807,2025-12-16,CUST001189,P1003,Smartphone Max,Electronics,4,897.93,0.1,Northeast,Wholesale,Credit Card
TXN1000808,2022-08-29,CUST002978,P3002,Air Fryer,Home & Kitchen,1,126.11,0.05,West,Partner,Debit Card
TXN1000809,2022-12-15,CUST014245,P6002,Desk Organizer Set,Office Supplies,1,30.69,0.0,South,Partner,Invoice
TXN1000810,2022-12-07,CUST003233,P1001,Laptop Pro 14,Electronics,1,1188.76,0.05,International,Wholesale,Debit Card
TXN1000811,2024-04-24,CUST011479,P1001,Laptop Pro 14,Electronics,3,1337.85,0.15,Northeast,Retail Store,Credit Card
TXN1000812,2022-10-26,CUST001722,P6002,Desk Organizer Set,Office Supplies,1,32.21,0.1,Midwest,Partner,ACH
TXN1000813,2025-11-09,CUST001895,P4001,Running Shoes,Apparel,1,140.85,0.0,South,Online,Credit Card
TXN1000814,2024-11-03,CUST002853,P1002,Wireless Headphones,Electronics,1,143.29,0.0,Northeast,Online,Credit Card
TXN1000815,2024-07-27,CUST013667,P5003,Security Monitoring Plan,Software,6,178.83,0.0,South,Retail Store,ACH
TXN1000816,2022-01-08,CUST008819,P5002,Analytics Platform License,Software,4,202.91,0.0,South,Online,Invoice
TXN1000817,2023-12-01,CUST014510,P3003,Cookware Set,Home & Kitchen,2,231.47,0.15,West,Inside Sales,Credit Card
TXN1000818,2025-04-19,CUST007687,P4001,Running Shoes,Apparel,6,109.6,0.1,Midwest,Inside Sales,ACH
TXN1000819,2024-01-14,CUST006685,P1004,4K Monitor,Electronics,2,353.65,0.05,West,Online,Debit Card
TXN1000820,2024-12-19,CUST001810,P1001,Laptop Pro 14,Electronics,2,1222.45,0.15,West,Online,ACH
TXN1000821,2024-10-16,CUST001770,P4001,Running Shoes,Apparel,1,112.8,0.0,Midwest,Retail Store,Invoice
TXN1000822,2025-10-13,CUST010550,P2001,Office Chair,Furniture,2,242.98,0.0,West,Partner,ACH
TXN1000823,2023-07-15,CUST012015,P4002,Performance Jacket,Apparel,1,194.99,0.05,Midwest,Wholesale,ACH
TXN1000824,2025-05-15,CUST000546,P5002,Analytics Platform License,Software,1,275.9,0.0,Midwest,Online,Credit Card
TXN1000825,2023-01-21,CUST012482,P1001,Laptop Pro 14,Electronics,1,1079.01,0.3,West,Online,Credit Card
TXN1000826,2024-04-16,CUST011665,P4001,Running Shoes,Apparel,1,124.86,0.05,Northeast,Partner,Debit Card
TXN1000827,2024-07-17,CUST005257,P1004,4K Monitor,Electronics,1,402.44,0.1,International,Retail Store,Debit Card
TXN1000828,2023-10-30,CUST010026,P5002,Analytics Platform License,Software,3,298.83,0.05,West,Retail Store,ACH
TXN1000829,2022-06-25,CUST010176,P1004,4K Monitor,Electronics,4,384.05,0.25,West,Inside Sales,ACH
TXN1000830,2023-10-19,CUST004920,P4001,Running Shoes,Apparel,2,132.7,0.0,West,Retail Store,Credit Card
TXN1000831,2022-11-04,CUST005227,P3003,Cookware Set,Home & Kitchen,2,272.11,0.0,Northeast,Retail Store,Credit Card
TXN1000832,2023-12-18,CUST008459,P2003,Bookshelf,Furniture,4,182.71,0.0,Midwest,Wholesale,Debit Card
TXN1000833,2022-02-09,CUST005966,P4002,Performance Jacket,Apparel,1,200.8,0.0,South,Inside Sales,Credit Card
TXN1000834,2023-12-14,CUST000544,P4003,Travel Backpack,Apparel,2,95.58,0.15,Midwest,Retail Store,PayPal
TXN1000835,2023-07-31,CUST002044,P3003,Cookware Set,Home & Kitchen,3,239.3,0.05,South,Inside Sales,Credit Card
TXN1000836,2022-01-26,CUST003522,P5001,Project Management Suite,Software,3,33.71,0.0,West,Online,Credit Card
TXN1000837,2024-07-24,CUST014489,P6002,Desk Organizer Set,Office Supplies,2,34.15,0.05,Midwest,Partner,PayPal
TXN1000838,2023-04-26,CUST011804,P3001,Coffee Maker,Home & Kitchen,5,117.08,0.3,Northeast,Online,Credit Card
TXN1000839,2024-05-26,CUST014786,P3002,Air Fryer,Home & Kitchen,1,141.47,0.2,West,Online,PayPal
TXN1000840,2025-08-12,CUST006017,P1001,Laptop Pro 14,Electronics,1,1535.81,0.0,South,Online,Debit Card
TXN1000841,2025-07-12,CUST009401,P5001,Project Management Suite,Software,2,38.44,0.0,West,Retail Store,Credit Card
TXN1000842,2024-01-08,CUST002722,P3002,Air Fryer,Home & Kitchen,2,118.19,0.05,Midwest,Wholesale,Credit Card
TXN1000843,2023-12-02,CUST004007,P2003,Bookshelf,Furniture,3,170.36,0.05,International,Online,Credit Card
TXN1000844,2024-03-05,CUST006739,P1002,Wireless Headphones,Electronics,1,158.01,0.0,West,Retail Store,Credit Card
TXN1000845,2023-08-20,CUST003087,P5002,Analytics Platform License,Software,3,284.51,0.0,Northeast,Inside Sales,Credit Card
TXN1000846,2023-03-27,CUST007601,P2003,Bookshelf,Furniture,7,199.0,0.3,South,Partner,Debit Card
TXN1000847,2022-09-14,CUST014186,P4002,Performance Jacket,Apparel,5,200.32,0.0,West,Wholesale,Debit Card
TXN1000848,2025-09-24,CUST001008,P1003,Smartphone Max,Electronics,1,903.56,0.2,South,Online,ACH
TXN1000849,2022-04-23,CUST003595,P6001,Commercial Printer,Office Supplies,3,450.63,0.0,Midwest,Retail Store,Debit Card
TXN1000850,2023-06-14,CUST014576,P1003,Smartphone Max,Electronics,3,1071.72,0.1,Midwest,Wholesale,Credit Card
TXN1000851,2022-09-26,CUST013554,P1003,Smartphone Max,Electronics,2,930.57,0.15,Northeast,Retail Store,ACH
TXN1000852,2022-04-21,CUST008808,P5002,Analytics Platform License,Software,6,237.7,0.0,Northeast,Online,Debit Card
TXN1000853,2022-10-04,CUST008616,P5003,Security Monitoring Plan,Software,1,153.47,0.0,Midwest,Retail Store,Debit Card
TXN1000854,2023-11-14,CUST002457,P1003,Smartphone Max,Electronics,1,789.18,0.15,Midwest,Partner,PayPal
TXN1000855,2024-04-18,CUST000032,P3001,Coffee Maker,Home & Kitchen,1,107.48,0.2,Northeast,Retail Store,Credit Card
TXN1000856,2025-08-25,CUST015460,P4003,Travel Backpack,Apparel,1,99.09,0.0,West,Partner,Credit Card
TXN1000857,2024-10-18,CUST011739,P5002,Analytics Platform License,Software,3,283.64,0.05,Northeast,Online,Credit Card
TXN1000858,2025-04-07,CUST010664,P2002,Standing Desk,Furniture,1,594.9,0.05,West,Partner,Credit Card
TXN1000859,2024-04-09,CUST008996,P3002,Air Fryer,Home & Kitchen,2,130.92,0.0,Northeast,Retail Store,Credit Card
TXN1000860,2022-11-09,CUST010116,P4003,Travel Backpack,Apparel,3,99.28,0.05,Midwest,Retail Store,Credit Card
TXN1000861,2025-06-21,CUST013851,P4003,Travel Backpack,Apparel,1,104.48,0.05,Midwest,Wholesale,Credit Card
TXN1000862,2023-12-05,CUST004576,P5001,Project Management Suite,Software,1,34.19,0.25,South,Online,Debit Card
TXN1000863,2025-02-10,CUST012302,P3003,Cookware Set,Home & Kitchen,3,222.31,0.1,South,Retail Store,Credit Card
TXN1000864,2022-01-13,CUST000925,P1002,Wireless Headphones,Electronics,4,161.45,0.25,Midwest,Partner,Credit Card
TXN1000865,2023-11-03,CUST013634,P5003,Security Monitoring Plan,Software,1,143.83,0.0,West,Online,Invoice
TXN1000866,2023-06-05,CUST013324,P5002,Analytics Platform License,Software,3,213.46,0.05,Midwest,Online,Debit Card
TXN1000867,2023-03-30,CUST005239,P5001,Project Management Suite,Software,4,34.29,0.3,South,Retail Store,Debit Card
TXN1000868,2024-10-07,CUST005589,P1002,Wireless Headphones,Electronics,3,141.18,0.0,South,Retail Store,Credit Card
TXN1000869,2025-05-14,CUST005696,P1003,Smartphone Max,Electronics,1,996.43,0.2,Midwest,Wholesale,Credit Card
TXN1000870,2025-07-11,CUST000663,P4003,Travel Backpack,Apparel,1,87.08,0.15,Midwest,Online,ACH
TXN1000871,2025-04-05,CUST012813,P1001,Laptop Pro 14,Electronics,6,1384.73,0.3,International,Online,Credit Card
TXN1000872,2025-04-23,CUST000728,P6001,Commercial Printer,Office Supplies,2,407.15,0.0,Midwest,Online,Credit Card
TXN1000873,2025-05-30,CUST015581,P2002,Standing Desk,Furniture,1,576.0,0.2,South,Wholesale,Credit Card
TXN1000874,2024-10-31,CUST002049,P4003,Travel Backpack,Apparel,2,96.0,0.3,International,Retail Store,Debit Card
TXN1000875,2025-01-19,CUST005582,P5002,Analytics Platform License,Software,4,245.98,0.05,International,Retail Store,Invoice
TXN1000876,2022-12-01,CUST004613,P2003,Bookshelf,Furniture,1,170.57,0.0,South,Wholesale,ACH
TXN1000877,2025-11-16,CUST009652,P2001,Office Chair,Furniture,4,211.96,0.05,Midwest,Online,Credit Card
TXN1000878,2024-01-07,CUST013532,P4001,Running Shoes,Apparel,4,143.61,0.05,Northeast,Online,PayPal
TXN1000879,2023-01-25,CUST007139,P4001,Running Shoes,Apparel,1,110.12,0.1,International,Retail Store,Credit Card
TXN1000880,2023-11-13,CUST014614,P2003,Bookshelf,Furniture,2,184.3,0.1,West,Inside Sales,PayPal
TXN1000881,2025-05-12,CUST014633,P4001,Running Shoes,Apparel,2,143.43,0.1,South,Online,Credit Card
TXN1000882,2024-10-30,CUST009986,P5003,Security Monitoring Plan,Software,5,153.58,0.0,Northeast,Online,PayPal
TXN1000883,2022-09-07,CUST005638,P3001,Coffee Maker,Home & Kitchen,5,130.41,0.0,Northeast,Online,PayPal
TXN1000884,2023-10-25,CUST015018,P1003,Smartphone Max,Electronics,2,992.81,0.0,West,Online,Debit Card
TXN1000885,2025-01-10,CUST010829,P2002,Standing Desk,Furniture,2,609.44,0.15,Midwest,Retail Store,Debit Card
TXN1000886,2024-10-31,CUST009934,P2003,Bookshelf,Furniture,2,183.84,0.15,South,Retail Store,Credit Card
TXN1000887,2022-10-26,CUST010889,P1002,Wireless Headphones,Electronics,1,134.1,0.1,West,Inside Sales,ACH
TXN1000888,2024-12-24,CUST004256,P1003,Smartphone Max,Electronics,2,823.06,0.1,Midwest,Inside Sales,Debit Card
TXN1000889,2024-10-07,CUST005632,P4002,Performance Jacket,Apparel,5,179.92,0.15,West,Retail Store,Credit Card
TXN1000890,2022-12-26,CUST000369,P2002,Standing Desk,Furniture,1,518.44,0.1,West,Partner,ACH
TXN1000891,2023-04-17,CUST014367,P6001,Commercial Printer,Office Supplies,4,527.53,0.1,South,Online,Debit Card
TXN1000892,2023-09-30,CUST002524,P1004,4K Monitor,Electronics,1,346.61,0.05,Midwest,Retail Store,Credit Card
TXN1000893,2024-10-05,CUST000196,P1002,Wireless Headphones,Electronics,1,139.05,0.2,South,Retail Store,PayPal
TXN1000894,2025-11-09,CUST000112,P5001,Project Management Suite,Software,2,44.26,0.1,Midwest,Online,Debit Card
TXN1000895,2025-12-26,CUST008740,P5002,Analytics Platform License,Software,2,264.08,0.05,South,Retail Store,Debit Card
TXN1000896,2024-10-25,CUST000622,P2001,Office Chair,Furniture,1,251.8,0.2,South,Retail Store,PayPal
TXN1000897,2023-09-20,CUST007107,P1003,Smartphone Max,Electronics,2,926.74,0.0,West,Retail Store,Credit Card
TXN1000898,2022-05-04,CUST012264,P1003,Smartphone Max,Electronics,2,981.29,0.05,West,Retail Store,PayPal
TXN1000899,2024-06-10,CUST005264,P3002,Air Fryer,Home & Kitchen,1,132.53,0.0,International,Partner,Credit Card
TXN1000900,2023-12-13,CUST004647,P3001,Coffee Maker,Home & Kitchen,3,136.52,0.25,Northeast,Online,Invoice
TXN1000901,2024-10-01,CUST011072,P1004,4K Monitor,Electronics,1,300.47,0.05,South,Retail Store,Invoice
TXN1000902,2025-11-24,CUST012032,P1001,Laptop Pro 14,Electronics,7,1185.23,0.1,West,Partner,PayPal
TXN1000903,2022-09-26,CUST000450,P3002,Air Fryer,Home & Kitchen,5,156.84,0.1,West,Online,PayPal
TXN1000904,2023-07-21,CUST001509,P6001,Commercial Printer,Office Supplies,1,465.36,0.0,South,Online,ACH
TXN1000905,2024-05-16,CUST008271,P4002,Performance Jacket,Apparel,2,190.19,0.0,South,Online,Credit Card
TXN1000906,2023-06-22,CUST003016,P3002,Air Fryer,Home & Kitchen,3,123.88,0.2,Midwest,Retail Store,Credit Card
TXN1000907,2022-10-09,CUST006317,P1002,Wireless Headphones,Electronics,1,147.44,0.0,West,Retail Store,Credit Card
TXN1000908,2024-06-19,CUST007152,P1004,4K Monitor,Electronics,5,337.76,0.1,West,Wholesale,PayPal
TXN1000909,2022-03-16,CUST002762,P2001,Office Chair,Furniture,2,206.63,0.0,Northeast,Inside Sales,ACH
TXN1000910,2023-07-30,CUST000255,P5001,Project Management Suite,Software,1,43.26,0.05,South,Retail Store,Credit Card
TXN1000911,2025-12-03,CUST011812,P5002,Analytics Platform License,Software,7,274.73,0.0,Midwest,Online,Invoice
TXN1000912,2023-12-09,CUST008455,P5003,Security Monitoring Plan,Software,7,154.47,0.15,West,Online,Debit Card
TXN1000913,2022-06-23,CUST004442,P6002,Desk Organizer Set,Office Supplies,3,38.17,0.05,Northeast,Online,Invoice
